,i,name,SMILES
842,842,"C4H71-1,3OOH(238) + HO2(16) <=> CC(CCOO)OO(787) + O2(2)",CC(C[CH]OO)OO+[O]O_CC(CCOO)OO+[O][O]
843,843,C4H8OOH1-3O2(225) + CH3O(31) <=> CH2O(9) + CC(CCOO)OO(787),CC(CCOO)O[O]+C[O]_C=O+CC(CCOO)OO
844,844,C4H8OOH2-4O2(229) + CH3O(31) <=> CH2O(9) + CC(CCOO)OO(787),CC(CCO[O])OO+C[O]_C=O+CC(CCOO)OO
845,845,"C4H72-2,4OOH(244) + CH3O(31) <=> CH2O(9) + CC(CCOO)OO(787)",C[C](CCOO)OO+C[O]_C=O+CC(CCOO)OO
846,846,"C4H71-1,3OOH(238) + CH3O(31) <=> CH2O(9) + CC(CCOO)OO(787)",CC(C[CH]OO)OO+C[O]_C=O+CC(CCOO)OO
847,847,C4H8OOH1-3O2(225) + SC4H9(183) <=> CC(CCOO)OO(787) + C4H8-2(189),CC(CCOO)O[O]+C[CH]CC_CC(CCOO)OO+CC=CC
848,848,C4H8OOH2-4O2(229) + SC4H9(183) <=> CC(CCOO)OO(787) + C4H8-2(189),CC(CCO[O])OO+C[CH]CC_CC(CCOO)OO+CC=CC
849,849,"SC4H9(183) + C4H72-2,4OOH(244) <=> CC(CCOO)OO(787) + C4H8-2(189)",C[CH]CC+C[C](CCOO)OO_CC(CCOO)OO+CC=CC
850,850,"C4H71-1,3OOH(238) + SC4H9(183) <=> CC(CCOO)OO(787) + C4H8-2(189)",CC(C[CH]OO)OO+C[CH]CC_CC(CCOO)OO+CC=CC
851,851,C4H8OOH1-3O2(225) + PC4H9(182) <=> C4H8-1(188) + CC(CCOO)OO(787),CC(CCOO)O[O]+[CH2]CCC_C=CCC+CC(CCOO)OO
852,852,C4H8OOH2-4O2(229) + PC4H9(182) <=> C4H8-1(188) + CC(CCOO)OO(787),CC(CCO[O])OO+[CH2]CCC_C=CCC+CC(CCOO)OO
853,853,"C4H72-2,4OOH(244) + PC4H9(182) <=> C4H8-1(188) + CC(CCOO)OO(787)",C[C](CCOO)OO+[CH2]CCC_C=CCC+CC(CCOO)OO
854,854,"C4H71-1,3OOH(238) + PC4H9(182) <=> C4H8-1(188) + CC(CCOO)OO(787)",CC(C[CH]OO)OO+[CH2]CCC_C=CCC+CC(CCOO)OO
855,855,C4H8OOH1-3O2(225) + SC4H9(183) <=> C4H8-1(188) + CC(CCOO)OO(787),CC(CCOO)O[O]+C[CH]CC_C=CCC+CC(CCOO)OO
856,856,C4H8OOH2-4O2(229) + SC4H9(183) <=> C4H8-1(188) + CC(CCOO)OO(787),CC(CCO[O])OO+C[CH]CC_C=CCC+CC(CCOO)OO
857,857,"SC4H9(183) + C4H72-2,4OOH(244) <=> C4H8-1(188) + CC(CCOO)OO(787)",C[CH]CC+C[C](CCOO)OO_C=CCC+CC(CCOO)OO
858,858,"C4H71-1,3OOH(238) + SC4H9(183) <=> C4H8-1(188) + CC(CCOO)OO(787)",CC(C[CH]OO)OO+C[CH]CC_C=CCC+CC(CCOO)OO
859,859,C4H8OOH1-3O2(225) + [CH2]C[O](703) <=> CC(CCOO)OO(787) + CH2CHO(21),CC(CCOO)O[O]+[CH2]C[O]_CC(CCOO)OO+[CH2]C=O
860,860,C4H8OOH2-4O2(229) + [CH2]C[O](703) <=> CC(CCOO)OO(787) + CH2CHO(21),CC(CCO[O])OO+[CH2]C[O]_CC(CCOO)OO+[CH2]C=O
861,861,"C4H72-2,4OOH(244) + [CH2]C[O](703) <=> CC(CCOO)OO(787) + CH2CHO(21)",C[C](CCOO)OO+[CH2]C[O]_CC(CCOO)OO+[CH2]C=O
862,862,"C4H71-1,3OOH(238) + [CH2]C[O](703) <=> CC(CCOO)OO(787) + CH2CHO(21)",CC(C[CH]OO)OO+[CH2]C[O]_CC(CCOO)OO+[CH2]C=O
863,863,"CC(CCOO)OO(787) + CH2CHO(21) <=> CH3CHO(35) + C4H72-2,4OOH(244)",CC(CCOO)OO+[CH2]C=O_CC=O+C[C](CCOO)OO
864,864,"C4H71-1,3OOH(238) + CH3CHO(35) <=> CC(CCOO)OO(787) + CH2CHO(21)",CC(C[CH]OO)OO+CC=O_CC(CCOO)OO+[CH2]C=O
865,865,C4H8OOH1-3O2(225) + CH3CO(20) <=> CH2CO(24) + CC(CCOO)OO(787),CC(CCOO)O[O]+C[C]=O_C=C=O+CC(CCOO)OO
866,866,C4H8OOH2-4O2(229) + CH3CO(20) <=> CH2CO(24) + CC(CCOO)OO(787),CC(CCO[O])OO+C[C]=O_C=C=O+CC(CCOO)OO
867,867,"C4H72-2,4OOH(244) + CH3CO(20) <=> CH2CO(24) + CC(CCOO)OO(787)",C[C](CCOO)OO+C[C]=O_C=C=O+CC(CCOO)OO
868,868,"C4H71-1,3OOH(238) + CH3CO(20) <=> CH2CO(24) + CC(CCOO)OO(787)",CC(C[CH]OO)OO+C[C]=O_C=C=O+CC(CCOO)OO
869,869,C4H8OOH1-3O2(225) + CH2CHO(21) <=> CH2CO(24) + CC(CCOO)OO(787),CC(CCOO)O[O]+[CH2]C=O_C=C=O+CC(CCOO)OO
870,870,C4H8OOH2-4O2(229) + CH2CHO(21) <=> CH2CO(24) + CC(CCOO)OO(787),CC(CCO[O])OO+[CH2]C=O_C=C=O+CC(CCOO)OO
871,871,"C4H72-2,4OOH(244) + CH2CHO(21) <=> CH2CO(24) + CC(CCOO)OO(787)",C[C](CCOO)OO+[CH2]C=O_C=C=O+CC(CCOO)OO
872,872,"C4H71-1,3OOH(238) + CH2CHO(21) <=> CH2CO(24) + CC(CCOO)OO(787)",CC(C[CH]OO)OO+[CH2]C=O_C=C=O+CC(CCOO)OO
873,873,C4H8OOH1-3O2(225) + HCO(19) <=> CC(CCOO)OO(787) + CO(6),CC(CCOO)O[O]+[CH]=O_CC(CCOO)OO+[C-]#[O+]
874,874,C4H8OOH2-4O2(229) + HCO(19) <=> CC(CCOO)OO(787) + CO(6),CC(CCO[O])OO+[CH]=O_CC(CCOO)OO+[C-]#[O+]
875,875,"C4H72-2,4OOH(244) + HCO(19) <=> CC(CCOO)OO(787) + CO(6)",C[C](CCOO)OO+[CH]=O_CC(CCOO)OO+[C-]#[O+]
876,876,"C4H71-1,3OOH(238) + HCO(19) <=> CC(CCOO)OO(787) + CO(6)",CC(C[CH]OO)OO+[CH]=O_CC(CCOO)OO+[C-]#[O+]
877,877,C4H8OOH1-3O2(225) + C2H5(33) <=> C2H4(11) + CC(CCOO)OO(787),CC(CCOO)O[O]+C[CH2]_C=C+CC(CCOO)OO
878,878,C4H8OOH2-4O2(229) + C2H5(33) <=> C2H4(11) + CC(CCOO)OO(787),CC(CCO[O])OO+C[CH2]_C=C+CC(CCOO)OO
879,879,"C2H5(33) + C4H72-2,4OOH(244) <=> C2H4(11) + CC(CCOO)OO(787)",C[CH2]+C[C](CCOO)OO_C=C+CC(CCOO)OO
880,880,"C4H71-1,3OOH(238) + C2H5(33) <=> C2H4(11) + CC(CCOO)OO(787)",CC(C[CH]OO)OO+C[CH2]_C=C+CC(CCOO)OO
881,881,C4H8OOH1-3O2(225) + NC3H7(92) <=> C3H6(12) + CC(CCOO)OO(787),CC(CCOO)O[O]+[CH2]CC_C=CC+CC(CCOO)OO
882,882,C4H8OOH2-4O2(229) + NC3H7(92) <=> C3H6(12) + CC(CCOO)OO(787),CC(CCO[O])OO+[CH2]CC_C=CC+CC(CCOO)OO
883,883,"C4H72-2,4OOH(244) + NC3H7(92) <=> C3H6(12) + CC(CCOO)OO(787)",C[C](CCOO)OO+[CH2]CC_C=CC+CC(CCOO)OO
884,884,"C4H71-1,3OOH(238) + NC3H7(92) <=> C3H6(12) + CC(CCOO)OO(787)",CC(C[CH]OO)OO+[CH2]CC_C=CC+CC(CCOO)OO
885,885,C4H8OOH1-3O2(225) + IC3H7(93) <=> C3H6(12) + CC(CCOO)OO(787),CC(CCOO)O[O]+C[CH]C_C=CC+CC(CCOO)OO
886,886,C4H8OOH2-4O2(229) + IC3H7(93) <=> C3H6(12) + CC(CCOO)OO(787),CC(CCO[O])OO+C[CH]C_C=CC+CC(CCOO)OO
887,887,"IC3H7(93) + C4H72-2,4OOH(244) <=> C3H6(12) + CC(CCOO)OO(787)",C[CH]C+C[C](CCOO)OO_C=CC+CC(CCOO)OO
888,888,"C4H71-1,3OOH(238) + IC3H7(93) <=> C3H6(12) + CC(CCOO)OO(787)",CC(C[CH]OO)OO+C[CH]C_C=CC+CC(CCOO)OO
889,889,CC(CCOO)OO(787) + C4H8OOH2-4O2(229) <=> CC(CCOO)OO(787) + C4H8OOH1-3O2(225),CC(CCOO)OO+CC(CCO[O])OO_CC(CCOO)OO+CC(CCOO)O[O]
890,890,"CC(CCOO)OO(787) + C4H72-2,4OOH(244) <=> CC(CCOO)OO(787) + C4H8OOH2-4O2(229)",CC(CCOO)OO+C[C](CCOO)OO_CC(CCOO)OO+CC(CCO[O])OO
891,891,"CC(CCOO)OO(787) + C4H71-1,3OOH(238) <=> CC(CCOO)OO(787) + C4H8OOH2-4O2(229)",CC(CCOO)OO+CC(C[CH]OO)OO_CC(CCOO)OO+CC(CCO[O])OO
892,892,"CC(CCOO)OO(787) + C4H72-2,4OOH(244) <=> CC(CCOO)OO(787) + C4H8OOH1-3O2(225)",CC(CCOO)OO+C[C](CCOO)OO_CC(CCOO)OO+CC(CCOO)O[O]
893,893,"CC(CCOO)OO(787) + C4H71-1,3OOH(238) <=> CC(CCOO)OO(787) + C4H8OOH1-3O2(225)",CC(CCOO)OO+CC(C[CH]OO)OO_CC(CCOO)OO+CC(CCOO)O[O]
894,894,"C3H6(12) + C4H72-2,4OOH(244) <=> CC(CCOO)OO(787) + C3H5-A(94)",C=CC+C[C](CCOO)OO_CC(CCOO)OO+[CH2]C=C
895,895,"C3H6(12) + C4H71-1,3OOH(238) <=> CC(CCOO)OO(787) + C3H5-A(94)",C=CC+CC(C[CH]OO)OO_CC(CCOO)OO+[CH2]C=C
896,896,C4H8OOH1-3O2(225) + [CH2]C[CH]C(748) <=> C4H71-3(190) + CC(CCOO)OO(787),CC(CCOO)O[O]+[CH2]C[CH]C_C=C[CH]C+CC(CCOO)OO
897,897,C4H8OOH2-4O2(229) + [CH2]C[CH]C(748) <=> C4H71-3(190) + CC(CCOO)OO(787),CC(CCO[O])OO+[CH2]C[CH]C_C=C[CH]C+CC(CCOO)OO
898,898,"C4H72-2,4OOH(244) + [CH2]C[CH]C(748) <=> C4H71-3(190) + CC(CCOO)OO(787)",C[C](CCOO)OO+[CH2]C[CH]C_C=C[CH]C+CC(CCOO)OO
899,899,"C4H71-1,3OOH(238) + [CH2]C[CH]C(748) <=> C4H71-3(190) + CC(CCOO)OO(787)",CC(C[CH]OO)OO+[CH2]C[CH]C_C=C[CH]C+CC(CCOO)OO
900,900,"C4H8-1(188) + C4H72-2,4OOH(244) <=> C4H71-3(190) + CC(CCOO)OO(787)",C=CCC+C[C](CCOO)OO_C=C[CH]C+CC(CCOO)OO
901,901,"C4H8-1(188) + C4H71-1,3OOH(238) <=> C4H71-3(190) + CC(CCOO)OO(787)",C=CCC+CC(C[CH]OO)OO_C=C[CH]C+CC(CCOO)OO
902,902,"C4H8-2(189) + C4H72-2,4OOH(244) <=> C4H71-3(190) + CC(CCOO)OO(787)",CC=CC+C[C](CCOO)OO_C=C[CH]C+CC(CCOO)OO
903,903,"C4H71-1,3OOH(238) + C4H8-2(189) <=> C4H71-3(190) + CC(CCOO)OO(787)",CC(C[CH]OO)OO+CC=CC_C=C[CH]C+CC(CCOO)OO
904,904,C4H71-3(190) + C4H8OOH1-3O2(225) <=> C4H6(194) + CC(CCOO)OO(787),C=C[CH]C+CC(CCOO)O[O]_C=CC=C+CC(CCOO)OO
905,905,C4H71-3(190) + C4H8OOH2-4O2(229) <=> C4H6(194) + CC(CCOO)OO(787),C=C[CH]C+CC(CCO[O])OO_C=CC=C+CC(CCOO)OO
906,906,"C4H71-3(190) + C4H72-2,4OOH(244) <=> C4H6(194) + CC(CCOO)OO(787)",C=C[CH]C+C[C](CCOO)OO_C=CC=C+CC(CCOO)OO
907,907,"C4H71-3(190) + C4H71-1,3OOH(238) <=> C4H6(194) + CC(CCOO)OO(787)",C=C[CH]C+CC(C[CH]OO)OO_C=CC=C+CC(CCOO)OO
908,908,C2H2(25) + C2H4(11) <=> C1=CCC1(2530),C#C+C=C_C1=CCC1
909,909,C1=CCC1(2530) <=> C4H6(194),C1=CCC1_C=CC=C
910,910,C4H71-3(190) + CH2(23) <=> C4H6(194) + CH3(18),C=C[CH]C+[CH2]_C=CC=C+[CH3]
911,911,C4H71-3(190) + C2H(4) <=> C2H2(25) + C4H6(194),C=C[CH]C+[C]#C_C#C+C=CC=C
912,912,CC(CC[O])OO(777) + O(5) <=> C4H8OOH2-4O2(229),CC(CC[O])OO+[O]_CC(CCO[O])OO
913,913,CC(CC[O])OO(777) + SC4H9(183) <=> NC4KET13(252) + butane(1),CC(CC[O])OO+C[CH]CC_CC(CC=O)OO+CCCC
914,914,CC(CC[O])OO(777) + PC4H9(182) <=> NC4KET13(252) + butane(1),CC(CC[O])OO+[CH2]CCC_CC(CC=O)OO+CCCC
915,915,CC(CC[O])OO(777) + O2(2) <=> NC4KET13(252) + HO2(16),CC(CC[O])OO+[O][O]_CC(CC=O)OO+[O]O
916,916,CC(CC[O])OO(777) + OH(15) <=> NC4KET13(252) + H2O(8),CC(CC[O])OO+[OH]_CC(CC=O)OO+O
917,917,C4H71-3(190) + CC(CC[O])OO(777) <=> NC4KET13(252) + C4H8-2(189),C=C[CH]C+CC(CC[O])OO_CC(CC=O)OO+CC=CC
918,918,CC(CC[O])OO(777) + HO2(16) <=> NC4KET13(252) + H2O2(17),CC(CC[O])OO+[O]O_CC(CC=O)OO+OO
919,919,CC(CC[O])OO(777) + HCO(19) <=> CH2O(9) + NC4KET13(252),CC(CC[O])OO+[CH]=O_C=O+CC(CC=O)OO
920,920,CC(CC[O])OO(777) + C2H3(22) <=> C2H4(11) + NC4KET13(252),CC(CC[O])OO+[CH]=C_C=C+CC(CC=O)OO
921,921,CC(CC[O])OO(777) + C3H5-A(94) <=> C3H6(12) + NC4KET13(252),CC(CC[O])OO+[CH2]C=C_C=CC+CC(CC=O)OO
922,922,C4H71-3(190) + CC(CC[O])OO(777) <=> C4H8-1(188) + NC4KET13(252),C=C[CH]C+CC(CC[O])OO_C=CCC+CC(CC=O)OO
923,923,CC(CC[O])OO(777) + CH2CHO(21) <=> NC4KET13(252) + CH3CHO(35),CC(CC[O])OO+[CH2]C=O_CC(CC=O)OO+CC=O
924,924,CC(CC[O])OO(777) + CH3CO(20) <=> NC4KET13(252) + CH3CHO(35),CC(CC[O])OO+C[C]=O_CC(CC=O)OO+CC=O
925,925,CC(CC[O])OO(777) + CH3(18) <=> CH4(10) + NC4KET13(252),CC(CC[O])OO+[CH3]_C+CC(CC=O)OO
926,926,CC(CC[O])OO(777) + [CH2]C[CH]C(748) <=> NC4KET13(252) + SC4H9(183),CC(CC[O])OO+[CH2]C[CH]C_CC(CC=O)OO+C[CH]CC
927,927,CC(CC[O])OO(777) + H(14) <=> NC4KET13(252) + H2(13),CC(CC[O])OO+[H]_CC(CC=O)OO+[H][H]
928,928,CC(CC[O])OO(777) + O(5) <=> NC4KET13(252) + OH(15),CC(CC[O])OO+[O]_CC(CC=O)OO+[OH]
929,929,CC(CC[O])OO(777) + C2H5(33) <=> C2H6(32) + NC4KET13(252),CC(CC[O])OO+C[CH2]_CC+CC(CC=O)OO
930,930,CC(CC[O])OO(777) + CH2(23) <=> NC4KET13(252) + CH3(18),CC(CC[O])OO+[CH2]_CC(CC=O)OO+[CH3]
931,931,CC(CC[O])OO(777) + OH(15) <=> CC(CCOO)OO(787),CC(CC[O])OO+[OH]_CC(CCOO)OO
932,932,C4H8OOH1-3O2(225) + CC(CC[O])OO(777) <=> NC4KET13(252) + CC(CCOO)OO(787),CC(CCOO)O[O]+CC(CC[O])OO_CC(CC=O)OO+CC(CCOO)OO
933,933,C4H8OOH2-4O2(229) + CC(CC[O])OO(777) <=> NC4KET13(252) + CC(CCOO)OO(787),CC(CCO[O])OO+CC(CC[O])OO_CC(CC=O)OO+CC(CCOO)OO
934,934,"CC(CC[O])OO(777) + C4H72-2,4OOH(244) <=> NC4KET13(252) + CC(CCOO)OO(787)",CC(CC[O])OO+C[C](CCOO)OO_CC(CC=O)OO+CC(CCOO)OO
935,935,"CC(CC[O])OO(777) + C4H71-1,3OOH(238) <=> NC4KET13(252) + CC(CCOO)OO(787)",CC(CC[O])OO+CC(C[CH]OO)OO_CC(CC=O)OO+CC(CCOO)OO
936,936,CC(CC[O])OO(777) <=> C4H8OOH2-4(223) + O(5),CC(CC[O])OO_[CH2]CC(C)OO+[O]
937,937,CC(CC[O])OO(777) <=> NC4KET13(252) + H(14),CC(CC[O])OO_CC(CC=O)OO+[H]
938,938,CC(CC[O])OO(777) <=> [CH2]C(CCO)OO(5093),CC(CC[O])OO_[CH2]C(CCO)OO
939,939,CC(CC[O])OO(777) <=> OCCC1CO1(5151) + OH(15),CC(CC[O])OO_OCCC1CO1+[OH]
940,940,[CH2]C(CCO)OO(5093) <=> OCCC1CO1(5151) + OH(15),[CH2]C(CCO)OO_OCCC1CO1+[OH]
941,941,[CH2]C(CCO)OO(5093) <=> C4H8OOH2-4(223) + O(5),[CH2]C(CCO)OO_[CH2]CC(C)OO+[O]
942,942,[CH2]C(CCO)OO(5093) <=> NC4KET13(252) + H(14),[CH2]C(CCO)OO_CC(CC=O)OO+[H]
943,943,C2H5(33) + HO2(16) <=> C2H5O(49) + OH(15),C[CH2]+[O]O_CC[O]+[OH]
944,944,CH3O2(45) + C2H5(33) <=> C2H5O(49) + CH3O(31),CO[O]+C[CH2]_CC[O]+C[O]
945,945,C2H5O(49) + O2(2) <=> CH3CHO(35) + HO2(16),CC[O]+[O][O]_CC=O+[O]O
946,946,CH2O(9) + CH3(18) <=> C2H5O(49),C=O+[CH3]_CC[O]
947,947,CH3CHO(35) + H(14) <=> C2H5O(49),CC=O+[H]_CC[O]
948,948,C2H4(11) + C2H5O2(47) <=> C2H4O1-2(51) + C2H5O(49),C=C+CCO[O]_C1CO1+CC[O]
949,949,SC4H9O2(186) + C2H5O2(47) => SC4H9O(217) + C2H5O(49) + O2(2),CCC(C)O[O]+CCO[O]_CCC(C)[O]+CC[O]+[O][O]
950,950,SC4H9O2(186) + C2H5(33) <=> SC4H9O(217) + C2H5O(49),CCC(C)O[O]+C[CH2]_CCC(C)[O]+CC[O]
951,951,C2H5O(49) + H(14) <=> CH3CHO(35) + H2(13),CC[O]+[H]_CC=O+[H][H]
952,952,C2H5O(49) + OH(15) <=> CH3CHO(35) + H2O(8),CC[O]+[OH]_CC=O+O
953,953,C2H5O(49) + CO(6) <=> C2H5(33) + CO2(7),CC[O]+[C-]#[O+]_C[CH2]+O=C=O
954,954,C2H5O2(47) + H(14) <=> C2H5O(49) + OH(15),CCO[O]+[H]_CC[O]+[OH]
955,955,C2H5O2(47) + O(5) <=> C2H5O(49) + O2(2),CCO[O]+[O]_CC[O]+[O][O]
956,956,C2H5O2(47) + CO(6) <=> C2H5O(49) + CO2(7),CCO[O]+[C-]#[O+]_CC[O]+O=C=O
957,957,C2H5O2(47) + CH3(18) <=> C2H5O(49) + CH3O(31),CCO[O]+[CH3]_CC[O]+C[O]
958,958,C2H5O2(47) + C2H5(33) <=> C2H5O(49) + C2H5O(49),CCO[O]+C[CH2]_CC[O]+CC[O]
959,959,C2H5O2(47) + C2H5O2(47) <=> C2H5O(49) + C2H5O(49) + O2(2),CCO[O]+CCO[O]_CC[O]+CC[O]+[O][O]
960,960,C2H5O2(47) <=> C2H5O(49) + O(5),CCO[O]_CC[O]+[O]
961,961,C2H5O(49) + SC4H9(183) <=> CH3CHO(35) + butane(1),CC[O]+C[CH]CC_CC=O+CCCC
962,962,C2H5O(49) + PC4H9(182) <=> CH3CHO(35) + butane(1),CC[O]+[CH2]CCC_CC=O+CCCC
963,963,C2H5O(49) + HO2(16) <=> CH3CHO(35) + H2O2(17),CC[O]+[O]O_CC=O+OO
964,964,C2H5O(49) + HCO(19) <=> CH2O(9) + CH3CHO(35),CC[O]+[CH]=O_C=O+CC=O
965,965,C2H5O(49) + C2H3(22) <=> C2H4(11) + CH3CHO(35),CC[O]+[CH]=C_C=C+CC=O
966,966,C2H5O(49) + C3H5-A(94) <=> C3H6(12) + CH3CHO(35),CC[O]+[CH2]C=C_C=CC+CC=O
967,967,C4H71-3(190) + C2H5O(49) <=> C4H8-2(189) + CH3CHO(35),C=C[CH]C+CC[O]_CC=CC+CC=O
968,968,C4H71-3(190) + C2H5O(49) <=> C4H8-1(188) + CH3CHO(35),C=C[CH]C+CC[O]_C=CCC+CC=O
969,969,C2H5O(49) + CH2CHO(21) <=> CH3CHO(35) + CH3CHO(35),CC[O]+[CH2]C=O_CC=O+CC=O
970,970,C2H5O(49) + CH3CO(20) <=> CH3CHO(35) + CH3CHO(35),CC[O]+C[C]=O_CC=O+CC=O
971,971,CH3CHO(35) + CH3CHO(35) <=> C2H5O(49) + CH2CHO(21),CC=O+CC=O_CC[O]+[CH2]C=O
972,972,C2H5O(49) + CH3(18) <=> CH4(10) + CH3CHO(35),CC[O]+[CH3]_C+CC=O
973,973,C2H5O(49) + CH2(23) <=> CH3CHO(35) + CH3(18),CC[O]+[CH2]_CC=O+[CH3]
974,974,C2H5O(49) + C2H5(33) <=> C2H6(32) + CH3CHO(35),CC[O]+C[CH2]_CC+CC=O
975,975,C2H5O(49) + [CH2]C[CH]C(748) <=> CH3CHO(35) + SC4H9(183),CC[O]+[CH2]C[CH]C_CC=O+C[CH]CC
976,976,C2H5O(49) + C2H(4) <=> C2H2(25) + CH3CHO(35),CC[O]+[C]#C_C#C+CC=O
977,977,C2H5O(49) + O(5) <=> CH3CHO(35) + OH(15),CC[O]+[O]_CC=O+[OH]
978,978,C2H5O(49) + [CH2]C[CH]C(748) <=> CH3CHO(35) + PC4H9(182),CC[O]+[CH2]C[CH]C_CC=O+[CH2]CCC
979,979,C4H8OOH1-3O2(225) + C2H5O(49) <=> CC(CCOO)OO(787) + CH3CHO(35),CC(CCOO)O[O]+CC[O]_CC(CCOO)OO+CC=O
980,980,C4H8OOH2-4O2(229) + C2H5O(49) <=> CC(CCOO)OO(787) + CH3CHO(35),CC(CCO[O])OO+CC[O]_CC(CCOO)OO+CC=O
981,981,"C2H5O(49) + C4H72-2,4OOH(244) <=> CC(CCOO)OO(787) + CH3CHO(35)",CC[O]+C[C](CCOO)OO_CC(CCOO)OO+CC=O
982,982,"C4H71-1,3OOH(238) + C2H5O(49) <=> CC(CCOO)OO(787) + CH3CHO(35)",CC(C[CH]OO)OO+CC[O]_CC(CCOO)OO+CC=O
983,983,CH3CO(20) + [CH2]C[CH]C(748) <=> CH2CO(24) + PC4H9(182),C[C]=O+[CH2]C[CH]C_C=C=O+[CH2]CCC
984,984,CH2CHO(21) + [CH2]C[CH]C(748) <=> CH2CO(24) + PC4H9(182),[CH2]C=O+[CH2]C[CH]C_C=C=O+[CH2]CCC
985,985,[CH2]C[O](703) + HO2(16) <=> C2H5O(49) + O2(2),[CH2]C[O]+[O]O_CC[O]+[O][O]
986,986,CH4(10) + C4H8OOH2-4O2(229) <=> CC(CCOO)OO(787) + CH3(18),C+CC(CCO[O])OO_CC(CCOO)OO+[CH3]
987,987,CC(CCOO)OO(787) + H(14) <=> C4H8OOH2-4O2(229) + H2(13),CC(CCOO)OO+[H]_CC(CCO[O])OO+[H][H]
988,988,CC(CCOO)OO(787) + H(14) <=> C4H8OOH1-3O2(225) + H2(13),CC(CCOO)OO+[H]_CC(CCOO)O[O]+[H][H]
989,989,C2H5O(49) <=> C2H5(33) + O(5),CC[O]_C[CH2]+[O]
990,990,C2H5O(49) <=> [CH2]C[O](703) + H(14),CC[O]_[CH2]C[O]+[H]
991,991,C4H71-3(190) + [CH2]C[CH]C(748) <=> C4H6(194) + SC4H9(183),C=C[CH]C+[CH2]C[CH]C_C=CC=C+C[CH]CC
992,992,C2H4(11) + CH2CO(24) <=> C2H5O(49) + C2H(4),C=C+C=C=O_CC[O]+[C]#C
993,993,C4H71-3(190) + O(5) <=> C4H6(194) + OH(15),C=C[CH]C+[O]_C=CC=C+[OH]
994,994,C4H71-3(190) + [CH2]C[CH]C(748) <=> C4H6(194) + PC4H9(182),C=C[CH]C+[CH2]C[CH]C_C=CC=C+[CH2]CCC
995,995,C4H8-1(188) + H(14) <=> C4H71-4(191) + H2(13),C=CCC+[H]_[CH2]CC=C+[H][H]
996,996,C4H8-1(188) + OH(15) <=> H2O(8) + C4H71-4(191),C=CCC+[OH]_O+[CH2]CC=C
997,997,C4H8-1(188) + CH3(18) <=> CH4(10) + C4H71-4(191),C=CCC+[CH3]_C+[CH2]CC=C
998,998,C4H8-1(188) + HO2(16) <=> H2O2(17) + C4H71-4(191),C=CCC+[O]O_OO+[CH2]CC=C
999,999,C2H4(11) + C2H3(22) <=> C4H71-4(191),C=C+[CH]=C_[CH2]CC=C
1000,1000,C4H71-4(191) <=> C4H6(194) + H(14),[CH2]CC=C_C=CC=C+[H]
1001,1001,C4H71-4(191) + O2(2) <=> C4H6(194) + HO2(16),[CH2]CC=C+[O][O]_C=CC=C+[O]O
1002,1002,C2H4(11) + C2H4(11) <=> C4H71-4(191) + H(14),C=C+C=C_[CH2]CC=C+[H]
1003,1003,C4H71-4(191) + HO2(16) <=> C4H8-1(188) + O2(2),[CH2]CC=C+[O]O_C=CCC+[O][O]
1004,1004,C4H8-1(188) <=> C4H71-4(191) + H(14),C=CCC_[CH2]CC=C+[H]
1005,1005,C2H4(11) + C3H6(12) <=> C4H71-4(191) + CH3(18),C=C+C=CC_[CH2]CC=C+[CH3]
1006,1006,C4H8-2(189) <=> C4H71-4(191) + H(14),CC=CC_[CH2]CC=C+[H]
1007,1007,C2H5(33) + C4H71-4(191) <=> C2H4(11) + C4H8-1(188),C[CH2]+[CH2]CC=C_C=C+C=CCC
1008,1008,NC3H7(92) + C4H71-4(191) <=> C3H6(12) + C4H8-1(188),[CH2]CC+[CH2]CC=C_C=CC+C=CCC
1009,1009,IC3H7(93) + C4H71-4(191) <=> C3H6(12) + C4H8-1(188),C[CH]C+[CH2]CC=C_C=CC+C=CCC
1010,1010,CH3CO(20) + C4H71-4(191) <=> CH2CO(24) + C4H8-1(188),C[C]=O+[CH2]CC=C_C=C=O+C=CCC
1011,1011,CH2CHO(21) + C4H71-4(191) <=> CH2CO(24) + C4H8-1(188),[CH2]C=O+[CH2]CC=C_C=C=O+C=CCC
1012,1012,C4H71-4(191) + HCO(19) <=> C4H8-1(188) + CO(6),[CH2]CC=C+[CH]=O_C=CCC+[C-]#[O+]
1013,1013,CH3O(31) + C4H71-4(191) <=> C4H8-1(188) + CH2O(9),C[O]+[CH2]CC=C_C=CCC+C=O
1014,1014,SC4H9(183) + C4H71-4(191) <=> C4H8-1(188) + C4H8-2(189),C[CH]CC+[CH2]CC=C_C=CCC+CC=CC
1015,1015,C4H71-4(191) + PC4H9(182) <=> C4H8-1(188) + C4H8-1(188),[CH2]CC=C+[CH2]CCC_C=CCC+C=CCC
1016,1016,SC4H9(183) + C4H71-4(191) <=> C4H8-1(188) + C4H8-1(188),C[CH]CC+[CH2]CC=C_C=CCC+C=CCC
1017,1017,CC(CC[O])OO(777) + C4H71-4(191) <=> C4H8-1(188) + NC4KET13(252),CC(CC[O])OO+[CH2]CC=C_C=CCC+CC(CC=O)OO
1018,1018,C2H5O(49) + C4H71-4(191) <=> C4H8-1(188) + CH3CHO(35),CC[O]+[CH2]CC=C_C=CCC+CC=O
