,rmg_index,name,entry_type,sensitivity,uncertainty,improvement_score
745,635,H(14) + [CH2]C[O](703) <=> H2(13) + CH2CHO(21),reaction,-2.9684341002067257e-07,6.330265918423351,9.885674915004146e-07
746,636,[CH2]C[O](703) + C3H5-A(94) <=> CH2CHO(21) + C3H6(12),reaction,-2.4879531804935207e-07,3.925928907546452,2.3036677704410866e-07
747,637,CH3O2(45) + C2H4O1-2(51) <=> CH3O2(45) + [CH2]C[O](703),reaction,0.0,0.5,-0.0
748,638,CH2CHO(21) + CH3CHO(35) <=> CH2CHO(21) + [CH2]C[O](703),reaction,0.0,0.5,-0.0
749,639,CH3(18) + [CH2]C[O](703) <=> CH4(10) + CH2CHO(21),reaction,-3.2261654259690726e-07,6.330265918423351,1.0743988765300556e-06
750,640,C2H4O1-2(51) + C2H5O2(47) <=> [CH2]C[O](703) + C2H5O2(47),reaction,0.0,0.5,-0.0
751,641,O(5) + C2H4(11) <=> [CH2]C[O](703),reaction,0.0,0.5,-0.0
752,642,O(5) + C2H4(11) <=> C2H4O1-2(51),reaction,0.0,0.5,-0.0
753,643,O(5) + C2H4(11) <=> CH3CHO(35),reaction,0.0,0.5,-0.0
754,644,C2H4O1-2(51) <=> CH2(23) + CH2O(9),reaction,0.0,0.5,-0.0
755,645,C2H4O1-2(51) <=> CO(6) + CH4(10),reaction,0.0,0.5,-0.0
756,646,CH3CHO(35) <=> CH2(23) + CH2O(9),reaction,0.0,0.5,-0.0
757,647,CO(6) + CH4(10) <=> CH2(23) + CH2O(9),reaction,0.0,0.5,-0.0
758,648,[CH2]C[O](703) <=> H(14) + CH2CHO(21),reaction,0.0,0.5,-0.0
759,649,[CH2]C[O](703) <=> CH2(23) + CH2O(9),reaction,0.0,0.5,-0.0
760,650,HO2(16) + [CH2]C[CH]C(748) <=> O2(2) + SC4H9(183),reaction,-2.926129583980176e-07,13.407772853797562,3.045449205084283e-06
761,651,SC4H9(183) <=> H(14) + [CH2]C[CH]C(748),reaction,0.0,0.5,-0.0
762,652,C2H4(11) + C2H4(11) <=> [CH2]C[CH]C(748),reaction,0.0,0.5,-0.0
763,653,C4H8OOH2-4(223) <=> HO2(16) + [CH2]C[CH]C(748),reaction,0.0,0.5,-0.0
764,654,[CH2]C[CH]C(748) <=> C4H8-2(189),reaction,0.0,0.5,-0.0
765,655,HO2(16) + [CH2]C[CH]C(748) <=> O2(2) + PC4H9(182),reaction,-3.2293269854781283e-07,13.478967944700427,3.384001396378137e-06
766,656,PC4H9(182) <=> H(14) + [CH2]C[CH]C(748),reaction,0.0,0.5,-0.0
767,657,C4H8OOH1-3(219) <=> HO2(16) + [CH2]C[CH]C(748),reaction,0.0,0.5,-0.0
768,658,C4H8OOH1-4(220) <=> HO2(16) + [CH2]C[CH]C(748),reaction,0.0,0.5,-0.0
769,659,[CH2]C[CH]C(748) <=> C4H8-1(188),reaction,0.0,0.5,-0.0
770,660,C2H4(11) + C3H6(12) <=> CH2(23) + [CH2]C[CH]C(748),reaction,0.0,0.5,-0.0
771,661,C2H4(11) + C3H6(12) <=> CH2(23) + [CH2]C[CH]C(748),reaction,0.0,0.5,-0.0
772,662,CH2O(9) + C3H6(12) <=> O(5) + [CH2]C[CH]C(748),reaction,0.0,0.5,-0.0
773,663,C2H4(11) + CH3CHO(35) <=> O(5) + [CH2]C[CH]C(748),reaction,0.0,0.5,-0.0
774,664,C[C]CC-2(776) <=> [CH2]C[CH]C(748),reaction,0.0,0.5,-0.0
775,665,CH2CO(24) + C3H6(12) <=> CO(6) + [CH2]C[CH]C(748),reaction,0.0,0.5,-0.0
776,666,C4H8O1-3(214) <=> O(5) + [CH2]C[CH]C(748),reaction,0.0,0.5,-0.0
777,667,C2H5(33) + [CH2]C[CH]C(748) <=> C2H4(11) + SC4H9(183),reaction,-3.008795478521612e-07,1.8171667040130979,-3.5589034728102063e-07
778,668,NC3H7(92) + [CH2]C[CH]C(748) <=> C3H6(12) + SC4H9(183),reaction,-2.8428533764525274e-07,1.8171667040130979,-3.3626216292768364e-07
779,669,IC3H7(93) + [CH2]C[CH]C(748) <=> C3H6(12) + SC4H9(183),reaction,-3.3425358785255953e-07,1.8171667040130979,-3.9536627301509053e-07
780,670,HCO(19) + [CH2]C[CH]C(748) <=> CO(6) + SC4H9(183),reaction,-3.0676586808909556e-07,1.8171667040130979,-3.6285288284810817e-07
781,671,CH3O(31) + [CH2]C[CH]C(748) <=> CH2O(9) + SC4H9(183),reaction,-3.0033185219372484e-07,4.555555555555555,4.6718288119023857e-07
782,672,[CH2]C[CH]C(748) + SC4H9(183) <=> C4H8-2(189) + SC4H9(183),reaction,-2.6950264547930994e-07,1.8171667040130979,-3.1877670242948176e-07
783,673,[CH2]C[CH]C(748) + PC4H9(182) <=> C4H8-1(188) + SC4H9(183),reaction,-3.396011905890366e-07,1.8171667040130979,-4.016915955855063e-07
784,674,[CH2]C[CH]C(748) + SC4H9(183) <=> C4H8-1(188) + SC4H9(183),reaction,-3.240715422064649e-07,1.8171667040130979,-3.833226104036314e-07
785,675,C2H5(33) + [CH2]C[CH]C(748) <=> C2H4(11) + PC4H9(182),reaction,-3.30395881103303e-07,2.0467564209684275,-3.149477522002025e-07
786,676,NC3H7(92) + [CH2]C[CH]C(748) <=> C3H6(12) + PC4H9(182),reaction,-2.560391503440058e-07,2.0467564209684275,-2.44067676046123e-07
787,677,IC3H7(93) + [CH2]C[CH]C(748) <=> C3H6(12) + PC4H9(182),reaction,-2.4366459966265596e-07,1.8171667040130979,-2.8821460153430836e-07
788,678,CH3CO(20) + [CH2]C[CH]C(748) <=> CH2CO(24) + SC4H9(183),reaction,-2.713866052618715e-07,3.5830007736591174,1.5821860082839256e-07
789,679,CH2CHO(21) + [CH2]C[CH]C(748) <=> CH2CO(24) + SC4H9(183),reaction,-3.014004304640988e-07,9.22414837185873,1.8759609985506408e-06
790,680,[CH2]C[CH]C(748) + SC4H9(183) <=> C4H8-2(189) + PC4H9(182),reaction,-3.043744350200174e-07,2.0467564209684275,-2.901429758041942e-07
791,681,[CH2]C[CH]C(748) + PC4H9(182) <=> C4H8-1(188) + PC4H9(182),reaction,-3.032823390570097e-07,2.0467564209684275,-2.891019423397708e-07
792,682,[CH2]C[CH]C(748) + SC4H9(183) <=> C4H8-1(188) + PC4H9(182),reaction,-2.806795068972763e-07,1.8171667040130979,-3.319970662592837e-07
793,683,CH3O(31) + [CH2]C[CH]C(748) <=> CH2O(9) + PC4H9(182),reaction,-3.238479382490579e-07,4.555555555555555,5.037634594985344e-07
794,684,HCO(19) + [CH2]C[CH]C(748) <=> CO(6) + PC4H9(182),reaction,-2.994063247862812e-07,1.8171667040130979,-3.541477699862819e-07
795,685,C2H4(11) + C2H4(11) <=> CH2(23) + C3H6(12),reaction,0.0,0.5,-0.0
796,686,C4H8-2(189) <=> CH2(23) + C3H6(12),reaction,0.0,0.5,-0.0
797,687,C4H8-1(188) <=> CH2(23) + C3H6(12),reaction,0.0,0.5,-0.0
798,688,C[C]CC-2(776) <=> CH2(23) + C3H6(12),reaction,0.0,0.5,-0.0
799,689,[CH2]C[O](703) <=> HCO(19) + CH3(18),reaction,0.0,0.5,-0.0
800,690,[CH2]C[O](703) <=> H(14) + CH3CO(20),reaction,0.0,0.5,-0.0
801,691,[CH2]C[O](703) + C2H5(33) <=> CH2CHO(21) + C2H6(32),reaction,-3.472253560379274e-07,3.925928907546452,3.2150599458862596e-07
802,692,HO2(16) + [CH2]CC(C)[O](766) <=> O2(2) + SC4H9O(217),reaction,-2.574839762023454e-07,13.407772853797562,2.679834737806628e-06
803,693,O2(2) + [CH2]C[O](703) <=> HO2(16) + CH2CHO(21),reaction,-3.2901347642072504e-07,10.687783734975547,2.5293844526150105e-06
804,694,[CH2]C[CH]C(748) <=> CH2(23) + C3H6(12),reaction,0.0,0.5,-0.0
805,695,C[C]C(689) <=> C3H6(12),reaction,0.0,0.5,-0.0
806,696,H(14) + CH2CO(24) <=> HCO(19) + CH2(23),reaction,0.0,0.5,-0.0
807,697,H(14) + C4H71-3(190) <=> C4H8-1(188),reaction,3.6356852194678366e-05,0.5,-9.089213048669591e-05
808,698,O2(2) + C4H8-1(188) <=> HO2(16) + C4H71-3(190),reaction,-0.002070400610149352,0.5,-0.00517600152537338
809,699,O(5) + C4H8-1(188) <=> OH(15) + C4H71-3(190),reaction,-9.046992490643108e-06,0.5,-2.2617481226607767e-05
810,700,O(5) + C4H8-2(189) <=> OH(15) + C4H71-3(190),reaction,-1.2382302285829303e-05,0.5,-3.095575571457326e-05
811,701,H(14) + C4H8-1(188) <=> H2(13) + C4H71-3(190),reaction,-0.00019528972976691098,0.5,-0.00048822432441727743
812,702,OH(15) + C4H8-1(188) <=> H2O(8) + C4H71-3(190),reaction,0.00385535459947694,0.5,-0.00963838649869235
813,703,CH3(18) + C4H8-1(188) <=> CH4(10) + C4H71-3(190),reaction,8.578412532184375e-05,0.5,-0.0002144603133046094
814,704,HO2(16) + C4H8-1(188) <=> H2O2(17) + C4H71-3(190),reaction,-3.247422412445739e-06,0.5,-8.118556031114348e-06
815,705,C3H5-A(94) + C4H8-1(188) <=> C3H6(12) + C4H71-3(190),reaction,-8.349227364330707e-07,0.5,-2.087306841082677e-06
816,706,H(14) + C4H71-3(190) <=> C4H8-2(189),reaction,3.613249970623429e-05,0.5,-9.033124926558572e-05
817,707,O2(2) + C4H8-2(189) <=> HO2(16) + C4H71-3(190),reaction,-0.0010604286370038114,0.5,-0.0026510715925095285
818,708,H(14) + C4H8-2(189) <=> H2(13) + C4H71-3(190),reaction,-0.00016607201225265808,0.5,-0.0004151800306316452
819,709,OH(15) + C4H8-2(189) <=> H2O(8) + C4H71-3(190),reaction,0.002967100637602282,0.5,-0.007417751594005705
820,710,CH3(18) + C4H8-2(189) <=> CH4(10) + C4H71-3(190),reaction,0.00016218983651832602,0.5,-0.00040547459129581506
821,711,HO2(16) + C4H8-2(189) <=> H2O2(17) + C4H71-3(190),reaction,-0.005066586686305736,0.5,-0.01266646671576434
822,712,C2H5(33) + C4H71-3(190) <=> C2H4(11) + C4H8-1(188),reaction,1.604160029410944e-05,0.5,-4.01040007352736e-05
823,713,CH3O(31) + C4H71-3(190) <=> CH2O(9) + C4H8-1(188),reaction,3.065218754560104e-05,0.5,-7.663046886400261e-05
824,714,C2H5(33) + C4H71-3(190) <=> C2H4(11) + C4H8-2(189),reaction,3.344595889038975e-05,1.8171667040130979,-3.956099379176214e-05
825,715,NC3H7(92) + C4H71-3(190) <=> C3H6(12) + C4H8-2(189),reaction,-4.511478802461717e-08,1.8171667040130979,-5.336327341690835e-08
826,716,IC3H7(93) + C4H71-3(190) <=> C3H6(12) + C4H8-2(189),reaction,-2.135578862063316e-07,1.8171667040130979,-2.52603378425431e-07
827,717,NC3H7(92) + C4H71-3(190) <=> C3H6(12) + C4H8-1(188),reaction,1.358228554330093e-07,2.0467564209684275,-1.2947226482724963e-07
828,718,IC3H7(93) + C4H71-3(190) <=> C3H6(12) + C4H8-1(188),reaction,-2.275897383457333e-07,1.8171667040130979,-2.6920072034028037e-07
829,719,CH3CO(20) + C4H71-3(190) <=> CH2CO(24) + C4H8-2(189),reaction,-6.155004840706556e-07,3.5830007736591174,3.588372584007535e-07
830,720,CH2CHO(21) + C4H71-3(190) <=> CH2CO(24) + C4H8-2(189),reaction,2.918458545671974e-06,9.22414837185873,1.8164919005381415e-05
831,721,CH3CO(20) + C4H71-3(190) <=> CH2CO(24) + C4H8-1(188),reaction,-7.461202111333183e-07,3.5830007736591174,4.349886603334286e-07
832,722,CH2CHO(21) + C4H71-3(190) <=> CH2CO(24) + C4H8-1(188),reaction,2.9056928828160923e-06,9.22414837185873,1.808546362570128e-05
833,723,HCO(19) + C4H71-3(190) <=> CO(6) + C4H8-2(189),reaction,2.951864306255494e-05,1.8171667040130979,-3.4915633866742765e-05
834,724,HCO(19) + C4H71-3(190) <=> CO(6) + C4H8-1(188),reaction,5.947595503081397e-05,1.8171667040130979,-7.035013992106646e-05
835,725,CH3O(31) + C4H71-3(190) <=> CH2O(9) + C4H8-2(189),reaction,7.520365325408477e-06,4.555555555555555,1.1698346061746518e-05
836,726,C4H71-3(190) + SC4H9(183) <=> C4H8-2(189) + C4H8-2(189),reaction,2.2588624790770256e-05,1.8171667040130979,-2.671857751307823e-05
837,727,C4H71-3(190) + PC4H9(182) <=> C4H8-1(188) + C4H8-2(189),reaction,8.552056674935915e-06,1.8171667040130979,-1.0115657384281236e-05
838,728,C4H71-3(190) + SC4H9(183) <=> C4H8-1(188) + C4H8-2(189),reaction,8.856631063584581e-07,1.8171667040130979,-1.0475918112279734e-06
839,729,C4H71-3(190) + SC4H9(183) <=> C4H8-1(188) + C4H8-2(189),reaction,3.6596163017275765e-05,2.0467564209684275,-3.488505741341082e-05
840,730,C4H71-3(190) + PC4H9(182) <=> C4H8-1(188) + C4H8-1(188),reaction,1.4829223646022376e-05,2.0467564209684275,-1.4135862222593995e-05
841,731,C4H71-3(190) + SC4H9(183) <=> C4H8-1(188) + C4H8-1(188),reaction,8.512975328632519e-07,1.8171667040130979,-1.0069430666621583e-06
842,732,C2H3(22) + C4H71-3(190) <=> C2H2(25) + C4H8-2(189),reaction,3.7798795139590086e-07,3.2193177896576985,8.289948201739056e-08
843,733,C2H3(22) + C4H71-3(190) <=> C2H2(25) + C4H8-1(188),reaction,4.0259941008696217e-07,3.2193177896576985,8.829721273776588e-08
844,734,C2H6(32) + C4H71-3(190) <=> C2H5(33) + C4H8-2(189),reaction,-1.752912711058063e-05,1.0,-3.505825422116126e-05
845,735,C2H6(32) + C4H71-3(190) <=> C2H5(33) + C4H8-1(188),reaction,-5.848739812229616e-06,0.5,-1.4621849530574039e-05
846,736,[CH2]C[O](703) + C4H71-3(190) <=> CH2CHO(21) + C4H8-2(189),reaction,-2.868841613065486e-07,3.925928907546452,2.6563433807095266e-07
847,737,CH2CHO(21) + C4H8-2(189) <=> CH3CHO(35) + C4H71-3(190),reaction,7.33033602481117e-07,4.257473817554265,9.217705625074859e-07
848,738,[CH2]C[O](703) + C4H71-3(190) <=> CH2CHO(21) + C4H8-1(188),reaction,-2.860821330763489e-07,2.83495673436523,-4.721592948268147e-08
849,739,CH2CHO(21) + C4H8-1(188) <=> CH3CHO(35) + C4H71-3(190),reaction,1.8024976598641055e-06,3.5830007736591174,1.0508575302195222e-06
850,740,C4H8-2(189) + SC4H9(183) <=> C4H71-3(190) + butane(1),reaction,-4.6330426505123743e-07,3.2193177896576985,1.016108673500219e-07
851,741,C4H8-1(188) + SC4H9(183) <=> C4H71-3(190) + butane(1),reaction,-4.399908361597644e-06,1.8171667040130979,-5.204358109388871e-06
852,742,C3H6(12) + C4H71-3(190) <=> C3H5-A(94) + C4H8-2(189),reaction,-6.814213403950439e-06,1.0,-1.3628426807900878e-05
853,743,C4H8-2(189) + PC4H9(182) <=> C4H71-3(190) + butane(1),reaction,2.163728213784663e-06,2.4405418160523915,-1.2105154570401703e-06
854,744,C4H8-1(188) + PC4H9(182) <=> C4H71-3(190) + butane(1),reaction,3.867456711242298e-06,1.8171667040130979,-4.5745565688453925e-06
855,745,C2H4(11) + C2H4(11) <=> H(14) + C4H71-3(190),reaction,0.0,0.5,-0.0
856,746,C[C]CC-2(776) <=> H(14) + C4H71-3(190),reaction,0.0,0.5,-0.0
857,747,[CH2]C[CH]C(748) <=> H(14) + C4H71-3(190),reaction,0.0,0.5,-0.0
858,748,HCO(19) + C4H8-2(189) <=> CH2O(9) + C4H71-3(190),reaction,0.002680614046401762,3.2286927896576985,0.0006130371042672301
859,749,HCO(19) + C4H8-1(188) <=> CH2O(9) + C4H71-3(190),reaction,0.0005077921243251295,11.041062739665392,0.004083188330406335
860,750,O2(2) + [CH2]C[CH]C(748) <=> HO2(16) + C4H71-3(190),reaction,-2.5794392652572677e-07,2.83495673436523,-4.2571907984461124e-08
861,751,HO2(16) + [CH2]C[CH]C(748) <=> H2O2(17) + C4H71-3(190),reaction,-2.4664367241303923e-07,2.83495673436523,-4.070687714320043e-08
862,752,CH2(23) + [CH2]C[CH]C(748) <=> CH3(18) + C4H71-3(190),reaction,-2.9356984584249705e-07,6.330265918423351,9.776656522860652e-07
863,753,CH2(23) + C4H8-1(188) <=> CH3(18) + C4H71-3(190),reaction,-3.0603136285518205e-07,11.041062739665392,2.4608173890238237e-06
864,754,CH2(23) + C4H8-2(189) <=> CH3(18) + C4H71-3(190),reaction,-2.707749248158906e-07,3.2286927896576985,6.192427292549959e-08
865,755,C2H(4) + [CH2]C[CH]C(748) <=> C2H2(25) + C4H71-3(190),reaction,-3.010066113917489e-07,1.8171667040130979,-3.5604064226635094e-07
866,756,C2H(4) + C4H8-1(188) <=> C2H2(25) + C4H71-3(190),reaction,-2.3214264520117165e-07,11.041062739665392,1.8666735746145043e-06
867,757,C2H(4) + C4H8-2(189) <=> C2H2(25) + C4H71-3(190),reaction,-2.5849799245438957e-07,3.2286927896576985,5.911662701530904e-08
868,758,[CH2]C[CH]C(748) + SC4H9(183) <=> C4H71-3(190) + butane(1),reaction,-2.3692923822762764e-07,2.83495673436523,-3.910357520144605e-08
869,759,[CH2]C[CH]C(748) + PC4H9(182) <=> C4H71-3(190) + butane(1),reaction,-3.092261505157094e-07,3.925928907546452,2.863214317318056e-07
870,760,OH(15) + [CH2]C[CH]C(748) <=> H2O(8) + C4H71-3(190),reaction,-2.803864669944008e-07,5.384710939186744,6.686406750414703e-07
871,761,HCO(19) + [CH2]C[CH]C(748) <=> CH2O(9) + C4H71-3(190),reaction,-2.785352496535576e-07,4.555555555555555,4.332770550166451e-07
872,762,CH3(18) + [CH2]C[CH]C(748) <=> CH4(10) + C4H71-3(190),reaction,-2.832216613071586e-07,6.330265918423351,9.432034460104719e-07
873,763,C2H3(22) + [CH2]C[CH]C(748) <=> C2H4(11) + C4H71-3(190),reaction,-3.448164019235547e-07,1.8171667040130979,-4.078603211975826e-07
874,764,C2H3(22) + C4H8-1(188) <=> C2H4(11) + C4H71-3(190),reaction,3.7846554718099806e-06,0.5,-9.461638679524952e-06
875,765,C2H4(11) + C4H71-3(190) <=> C2H3(22) + C4H8-2(189),reaction,2.289462976650903e-07,1.0,-4.578925953301806e-07
876,766,C3H5-A(94) + [CH2]C[CH]C(748) <=> C3H6(12) + C4H71-3(190),reaction,-3.1438546226196167e-07,3.925928907546452,2.910985876207045e-07
877,767,H(14) + [CH2]C[CH]C(748) <=> H2(13) + C4H71-3(190),reaction,-2.522152433892383e-07,1.8171667040130979,-2.9832858763623144e-07
878,768,C4H71-3(190) + [CH2]C[CH]C(748) <=> C4H71-3(190) + C4H8-2(189),reaction,-2.875156755234956e-07,3.925928907546452,2.6621907533995047e-07
879,769,C4H71-3(190) + C4H8-1(188) <=> C4H71-3(190) + C4H8-2(189),reaction,-2.4733279927918986e-07,1.0,-4.946655985583797e-07
880,770,C4H71-3(190) + [CH2]C[CH]C(748) <=> C4H71-3(190) + C4H8-1(188),reaction,-3.591813052408204e-07,2.83495673436523,-5.928045557190413e-08
881,771,CH2CHO(21) + [CH2]C[CH]C(748) <=> CH3CHO(35) + C4H71-3(190),reaction,-2.78331090899314e-07,3.925928907546452,2.577148029326141e-07
882,772,CH3CO(20) + [CH2]C[CH]C(748) <=> CH3CHO(35) + C4H71-3(190),reaction,-2.845274714297496e-07,2.83495673436523,-4.695934304756959e-08
883,773,CH3CO(20) + C4H8-1(188) <=> CH3CHO(35) + C4H71-3(190),reaction,-3.042419147181624e-07,11.238345009307924,2.50644985974066e-06
884,774,CH3CHO(35) + C4H71-3(190) <=> CH3CO(20) + C4H8-2(189),reaction,-0.00011910068451521476,1.0,-0.0002382013690304295
885,775,C2H5(33) + [CH2]C[CH]C(748) <=> C2H6(32) + C4H71-3(190),reaction,-2.83914236712558e-07,3.925928907546452,2.6288439903614364e-07
886,776,O2(2) + C4H71-3(190) <=> C=CC(C)O[O](4243),reaction,0.0,0.5,-0.0
887,777,O2(2) + C4H71-3(190) <=> C=CC(C)O[O](4243),reaction,0.0,0.5,-0.0
888,778,O2(2) + C4H71-3(190) <=> CC=CCO[O](4244),reaction,0.0,0.5,-0.0
889,779,O2(2) + C4H71-3(190) <=> CC=CCO[O](4244),reaction,0.0,0.5,-0.0
890,780,C=CC(C)O[O](4243) <=> CC=CCO[O](4244),reaction,0.0,0.5,-0.0
891,781,C4H71-3(190) + C4H71-3(190) <=> C4H6(194) + C4H8-1(188),reaction,0.0002146799527925271,0.5,-0.0005366998819813177
892,782,H(14) + C4H6(194) <=> C4H71-3(190),reaction,-0.0004617199301049396,0.5,-0.001154299825262349
893,783,C3H5-A(94) + C4H71-3(190) <=> C3H6(12) + C4H6(194),reaction,0.0004933895035943275,0.5,-0.0012334737589858188
894,784,O2(2) + C4H71-3(190) <=> HO2(16) + C4H6(194),reaction,0.02274681159723661,0.5,-0.056867028993091526
895,785,H(14) + C4H71-3(190) <=> H2(13) + C4H6(194),reaction,2.6217304950803253e-05,0.5,-6.554326237700813e-05
896,786,C2H5(33) + C4H71-3(190) <=> C2H6(32) + C4H6(194),reaction,2.355859362439011e-05,0.5,-5.889648406097528e-05
897,787,C2H3(22) + C4H71-3(190) <=> C2H4(11) + C4H6(194),reaction,3.6211372930562434e-07,0.5,-9.052843232640609e-07
898,788,H(14) + C4H6(194) <=> C2H3(22) + C2H4(11),reaction,0.0,0.5,-0.0
899,789,O(5) + C4H6(194) <=> C2H2(25) + C2H4O1-2(51),reaction,4.076319592842246e-05,0.5,-0.00010190798982105616
900,790,OH(15) + C4H6(194) <=> CH2O(9) + C3H5-A(94),reaction,0.00012141179176275038,0.5,-0.00030352947940687593
901,791,C2H3(22) + C2H3(22) <=> C4H6(194),reaction,0.0,0.5,-0.0
902,792,C2H2(25) + C2H4(11) <=> C4H6(194),reaction,0.0,0.5,-0.0
903,793,HO2(16) + C4H71-3(190) <=> H2O2(17) + C4H6(194),reaction,0.0006709088713411798,1.8171667040130979,-0.0007935733515953401
904,794,CH3(18) + C4H71-3(190) <=> CH4(10) + C4H6(194),reaction,2.1800539936942173e-05,1.8171667040130979,-2.57864045079074e-05
905,795,C4H71-3(190) + C4H71-3(190) <=> C4H6(194) + C4H8-2(189),reaction,1.985450671878059e-05,1.8171667040130979,-2.3484571622369336e-05
906,796,HO2(16) + C4H6(194) <=> C=CC(C)O[O](4243),reaction,0.0,0.5,-0.0
907,797,HO2(16) + C4H6(194) <=> CC=CCO[O](4244),reaction,0.0,0.5,-0.0
908,798,C4H71-3(190) + SC4H9(183) <=> C4H6(194) + butane(1),reaction,9.313661804319753e-07,1.8171667040130979,-1.1016509289710852e-06
909,799,C4H71-3(190) + PC4H9(182) <=> C4H6(194) + butane(1),reaction,1.3659875995093712e-07,1.8171667040130979,-1.615735614604906e-07
910,800,OH(15) + C4H71-3(190) <=> H2O(8) + C4H6(194),reaction,3.0977921621854095e-05,1.8171667040130979,-3.66417171348016e-05
911,801,HCO(19) + C4H71-3(190) <=> CH2O(9) + C4H6(194),reaction,-2.5831371977831637e-07,1.8171667040130979,-3.05542068564023e-07
912,802,CH2CHO(21) + C4H71-3(190) <=> CH3CHO(35) + C4H6(194),reaction,1.0508696589176592e-06,1.8171667040130979,-1.2430036223102066e-06
913,803,CH3CO(20) + C4H71-3(190) <=> CH3CHO(35) + C4H6(194),reaction,-2.465551293931201e-07,1.8171667040130979,-2.9163361634254135e-07
914,804,SC4H9(183) + CC(CCOO)OO(787) <=> C4H8OOH2-4O2(229) + butane(1),reaction,0.00034500390057545896,1.8171667040130979,-0.0004080821008460076
915,805,PC4H9(182) + CC(CCOO)OO(787) <=> C4H8OOH2-4O2(229) + butane(1),reaction,-0.0009536938133815843,1.8171667040130979,-0.001128060796644457
916,806,"SC4H9(183) + CC(CCOO)OO(787) <=> C4H72-2,4OOH(244) + butane(1)",reaction,-3.1330846813605387e-07,3.667877316868994,2.0925161905104236e-07
917,807,"PC4H9(182) + CC(CCOO)OO(787) <=> C4H72-2,4OOH(244) + butane(1)",reaction,-2.988302804912798e-07,3.667877316868994,1.9958196593372484e-07
918,808,SC4H9(183) + CC(CCOO)OO(787) <=> C4H8OOH1-3O2(225) + butane(1),reaction,-0.0005768151416125184,1.8171667040130979,-0.0006822761551286869
919,809,PC4H9(182) + CC(CCOO)OO(787) <=> C4H8OOH1-3O2(225) + butane(1),reaction,-0.002215777604331144,1.8171667040130979,-0.002620895526904969
920,810,"SC4H9(183) + CC(CCOO)OO(787) <=> C4H71-1,3OOH(238) + butane(1)",reaction,-2.6238062732267894e-07,1.8171667040130979,-3.103525422191954e-07
921,811,"PC4H9(182) + CC(CCOO)OO(787) <=> C4H71-1,3OOH(238) + butane(1)",reaction,-2.5327989114683907e-07,1.8171667040130979,-2.995878884524194e-07
922,812,HO2(16) + C4H8OOH2-4O2(229) <=> O2(2) + CC(CCOO)OO(787),reaction,0.00025973003293667683,1.0,-0.0005194600658733537
923,813,HO2(16) + C4H8OOH1-3O2(225) <=> O2(2) + CC(CCOO)OO(787),reaction,0.0004787107635098995,1.0,-0.000957421527019799
924,814,H2O2(17) + C4H8OOH1-3O2(225) <=> HO2(16) + CC(CCOO)OO(787),reaction,4.215615549679371e-05,1.0,-8.431231099358742e-05
925,815,OH(15) + CC(CCOO)OO(787) <=> H2O(8) + C4H8OOH2-4O2(229),reaction,-2.698626105818522e-07,1.8171667040130979,-3.192024811381621e-07
926,816,OH(15) + CC(CCOO)OO(787) <=> H2O(8) + C4H8OOH1-3O2(225),reaction,-2.1341943090491368e-07,1.8171667040130979,-2.52439608884908e-07
927,817,HCO(19) + CC(CCOO)OO(787) <=> CH2O(9) + C4H8OOH2-4O2(229),reaction,-3.0770243792096996e-07,1.8171667040130979,-3.6396068882926605e-07
928,818,HCO(19) + CC(CCOO)OO(787) <=> CH2O(9) + C4H8OOH1-3O2(225),reaction,-2.703852324083296e-07,1.8171667040130979,-3.1982065563572905e-07
929,819,C4H71-3(190) + CC(CCOO)OO(787) <=> C4H8-2(189) + C4H8OOH2-4O2(229),reaction,-4.3680843559243866e-07,1.8171667040130979,-5.166715615866867e-07
930,820,C4H71-3(190) + CC(CCOO)OO(787) <=> C4H8-2(189) + C4H8OOH1-3O2(225),reaction,-1.326891143896417e-06,1.8171667040130979,-1.5694910251508298e-06
931,821,C4H8-1(188) + C4H8OOH1-3O2(225) <=> C4H71-3(190) + CC(CCOO)OO(787),reaction,-5.583652645767265e-06,1.0,-1.116730529153453e-05
932,822,H2O2(17) + C4H8OOH2-4O2(229) <=> HO2(16) + CC(CCOO)OO(787),reaction,2.406760395997042e-05,1.0,-4.813520791994084e-05
933,823,C4H8-1(188) + C4H8OOH2-4O2(229) <=> C4H71-3(190) + CC(CCOO)OO(787),reaction,-1.227302314523243e-06,1.0,-2.454604629046486e-06
934,824,CH2CHO(21) + CC(CCOO)OO(787) <=> CH3CHO(35) + C4H8OOH2-4O2(229),reaction,-3.60620564118141e-07,1.0,-7.21241128236282e-07
935,825,CH3CO(20) + CC(CCOO)OO(787) <=> CH3CHO(35) + C4H8OOH2-4O2(229),reaction,-3.464526628087149e-07,1.0,-6.929053256174297e-07
936,826,CH2CHO(21) + CC(CCOO)OO(787) <=> CH3CHO(35) + C4H8OOH1-3O2(225),reaction,-3.709047171630739e-07,1.0,-7.418094343261478e-07
937,827,CH3CO(20) + CC(CCOO)OO(787) <=> CH3CHO(35) + C4H8OOH1-3O2(225),reaction,-3.58273932169465e-07,1.0,-7.1654786433893e-07
938,828,C2H3(22) + CC(CCOO)OO(787) <=> C2H4(11) + C4H8OOH2-4O2(229),reaction,-3.1522188808326986e-07,1.8171667040130979,-3.7285494484874845e-07
